back_angle_R,back_angle_L,knee_angle_R,knee_angle_L,ankle_knee_knee_R,ankle_knee_knee_L,is_stand,is_back_front,is_knee_narrow,is_knee_wide
150.7281611,152.337123,100.9171303,99.42706916,87.12769562,94.68498963,1,0,0,0
147.8329747,148.9632457,103.2397796,99.82302704,88.23479131,93.51816251,1,0,0,0
149.4135778,147.1409701,103.445521,99.13885088,89.73552477,91.93874738,1,0,0,0
152.3796629,145.6807189,102.9945617,96.8214006,92.22391459,89.40706068,1,0,0,0
153.6599304,146.6105862,103.0164548,97.53279482,91.96981046,89.74472101,1,0,0,0
150.9210572,142.9813862,102.3891223,98.22654621,91.80770793,89.91513045,1,0,0,0
148.457785,142.1559964,101.9231685,98.30019757,91.2006905,90.46256036,1,0,0,0
148.6877586,141.6928232,104.284081,100.1080747,91.8398801,89.80785015,1,0,0,0
149.510248,143.0894238,103.9091985,99.67258342,92.02418501,89.58373866,1,0,0,0
149.7673653,143.4755744,104.3060555,99.52571704,92.28945299,89.25289038,1,0,0,0
149.7106122,143.6517757,104.9775937,100.2319013,92.3442462,89.18101503,1,0,0,0
150.2773341,146.0565595,105.737529,102.9635945,90.4504439,91.14152637,1,0,0,0
150.8430126,147.4779724,106.2301744,104.8116175,89.42229246,92.23875519,1,0,0,0
153.0610892,150.0139408,106.8647956,105.8635623,88.60080437,93.15434591,1,0,0,0
155.5250693,154.7453167,108.3029404,109.4130776,86.47689155,95.60584437,1,0,0,0
155.4370791,155.1434006,108.099055,108.7032979,86.33425664,95.86512496,1,0,0,0
158.1851621,159.2095807,109.5556728,110.7726923,86.40128585,95.95879641,1,0,0,0
161.506869,163.5871719,110.2074873,111.6350867,87.27971153,95.4515748,1,0,0,0
161.8764237,165.0752604,110.8190832,112.4626878,87.64290872,95.73373602,1,0,0,0
162.0542409,164.9233643,111.216908,113.7729882,87.80292113,96.19389101,1,0,0,0
161.809622,165.1823407,110.6718387,113.7636416,87.90636825,96.20213067,1,0,0,0
161.2581649,165.0650888,111.4916026,114.0917924,87.13020847,96.82402806,1,0,0,0
161.074801,162.5216613,113.958727,122.8926727,82.65949525,101.1303411,1,0,0,0
159.123702,163.4863633,115.5792682,121.4468134,83.30285295,99.76179426,1,0,0,0
153.3707723,160.2160331,114.1286588,117.4793423,85.63911937,96.26013258,1,0,0,0
158.6888809,159.475374,128.1264538,122.5593475,92.19415209,88.92204101,1,0,0,0
153.2145781,155.5910941,122.7013698,122.0280932,89.39114164,91.33611761,1,0,0,0
150.706494,159.5312263,124.1877405,135.5552325,80.79534434,100.2835324,1,0,0,0
161.1983114,162.1439035,137.2002875,144.9153288,82.81757651,98.83957793,1,0,0,0
159.9568515,162.8827091,136.7167484,143.3721894,85.35523496,97.24646853,1,0,0,0
164.3025639,162.3903143,142.4223202,149.6001041,86.13168487,97.57782059,1,0,0,0
161.8257431,163.8795186,141.0951446,145.1370807,87.5968237,97.80392517,1,0,0,0
150.96778,163.3355148,127.2518345,144.2539594,82.10826843,104.6689787,1,0,0,0
134.8437477,159.1116658,111.9025692,137.8836233,76.78736366,110.8874048,1,0,0,0
135.9567217,161.7551484,107.2270836,132.3406227,76.56605545,113.7275747,1,0,0,0
137.8367308,134.7517382,105.6798015,97.96244844,100.2424614,90.50126767,1,0,0,0
141.5819584,125.7367619,107.3623635,87.88999027,117.4910055,74.40235592,1,0,0,0
126.9029551,81.2781493,101.6420163,58.33095963,146.0404968,43.60769877,1,0,0,0
101.6727367,73.10372295,82.44793449,55.76393075,142.7324557,47.71309474,1,0,0,0
84.93227354,69.5961247,65.82331586,51.51430745,137.3636647,53.58338683,1,0,0,0
63.50176497,57.18204352,47.42848086,41.23219612,124.4511402,65.51183538,1,0,0,0
53.12836074,46.11850623,37.77954053,32.48163514,137.1278923,51.19457138,1,0,0,0
51.35547495,45.89727508,32.43556752,29.35302297,131.3207077,56.94740173,0,0,1,0
39.37283722,34.83898147,28.79904841,24.76619727,136.2175558,50.67138301,0,0,1,0
38.13251849,33.82295806,29.37605983,25.30986508,140.6553665,45.93558315,0,0,1,0
37.81502768,33.24202634,33.38984886,28.58199458,138.8972045,48.3057132,0,0,1,0
37.91120303,34.43925129,37.3015817,31.61309941,132.3416369,55.63692731,0,0,1,0
53.80626642,48.67860791,40.39219638,32.9863193,134.0604435,53.08035089,0,0,1,0
48.413145,43.91201073,29.77532659,25.12875602,143.6995233,42.44991183,0,0,1,0
50.17264074,46.12292972,27.2793176,23.87911329,142.9664967,43.26240846,0,0,1,0
36.16595144,32.04847786,22.72909137,22.17862163,153.0546117,34.33987359,0,0,1,0
62.24977702,52.2275888,20.32941616,19.79099214,157.2715952,27.58724399,0,0,1,0
59.31194771,50.93561115,19.26110045,20.15440275,155.0043967,29.68215818,0,0,1,0
51.92018048,38.95577422,18.87345203,17.13299245,158.5153157,23.34091817,0,0,1,0
51.57084999,26.65180194,28.48441445,15.76426881,163.492869,17.40041902,0,0,1,0
45.78707635,25.30801087,24.13600834,16.94781662,162.4793139,18.73741811,0,0,1,0
51.84900734,25.84960886,29.29957886,16.16677537,163.6193706,17.15211812,0,0,1,0
97.08738583,34.59483436,67.15235405,16.68134656,164.1750711,14.88222693,0,0,1,0
126.6089291,54.62786252,80.73312135,16.80303025,163.024698,14.20272388,0,0,1,0
140.5023408,70.57708828,84.87291113,17.14579336,162.1949638,13.93780784,0,0,1,0
139.505241,87.39399914,69.56978893,17.1651797,161.3861126,14.1509703,0,0,1,0
148.7239121,100.9285478,67.17031331,17.8185183,163.1317533,15.03549503,0,0,1,0
138.0314045,106.5938041,46.3722758,18.03403548,163.3057567,15.87617631,0,0,1,0
104.9642517,99.133844,15.01070297,17.24739914,151.7479878,25.895778,0,0,1,0
65.8296988,58.7104622,15.21441329,17.28157638,157.2361974,27.55775239,0,0,1,0
41.93770698,37.6518491,16.35980829,15.26742496,151.0513115,32.08845919,0,0,1,0
41.78071385,37.92740894,19.35418549,16.0538298,148.26233,34.15474474,0,0,1,0
39.96648577,35.42083099,19.9679653,17.95046358,150.784671,32.65060723,0,0,1,0
46.89217236,40.56351146,25.22817876,21.43981345,145.6912883,37.60048065,0,0,1,0
49.88351489,44.96167324,27.55564858,21.87850368,147.2633869,35.56993753,0,0,1,0
52.66558191,46.22558212,33.33744221,27.2099287,144.1187634,39.62054469,0,0,1,0
39.9926421,34.96952512,27.4099262,24.40691881,146.3975157,38.4317529,0,0,1,0
43.36948627,37.72588134,28.19529231,24.71123983,144.3779465,39.924547,0,0,1,0
46.30437109,41.31707532,28.86310145,24.47151971,138.4052012,44.74147078,0,0,1,0
50.77467857,44.31059976,28.4195411,25.4150331,137.8470673,44.78443804,0,0,1,0
53.08195156,49.93199943,29.41906104,26.05831367,137.816907,43.94925972,0,0,1,0
57.37293241,53.56425201,32.79083294,27.46341817,141.3774476,39.37006202,0,0,1,0
65.47642006,58.78314281,39.11857622,32.61535568,142.4683788,38.40439074,0,0,1,0
72.8165543,63.54174488,45.65101227,35.67414224,141.7365397,38.91738311,0,0,1,0
100.5176842,71.73717474,69.00322039,38.20748815,146.789464,33.539705,0,0,1,0
101.9532227,82.63574495,70.76651639,49.3751143,129.5674319,50.30011325,1,0,0,0
123.5729214,89.20255482,99.84798642,65.11841394,127.4516185,52.3374465,1,0,0,0
151.0231514,109.6525252,131.7941536,89.58146012,125.6972193,53.77467869,1,0,0,0
158.0695454,149.9918041,140.1361364,130.5854096,102.464355,76.09071922,1,0,0,0
161.3311887,163.1189683,141.6797426,142.6147351,89.69629899,88.65887315,1,0,0,0
164.6960537,165.8039367,144.1873184,145.1125834,88.86998239,89.65180438,1,0,0,0
164.6408963,164.2660784,141.1862131,140.9165037,88.12290721,90.24045518,1,0,0,0
164.6190292,161.5691473,138.0928992,133.0533496,92.40254316,86.26912004,1,0,0,0
163.0612747,156.5345292,131.6829659,119.8669543,99.56930806,78.69298645,1,0,0,0
161.9877651,158.3766129,126.3877932,114.6012407,101.3027702,77.38433114,1,0,0,0
160.5503485,160.2898212,126.867178,108.8074027,101.869388,76.11633516,1,0,0,0
158.186383,162.4696702,119.0941736,110.8213471,97.51603067,81.50492546,1,0,0,0
158.3786467,163.3492148,119.0774139,109.8581857,99.74360365,80.14573621,1,0,0,0
161.0181709,164.1389425,105.8341675,109.94765,90.67062152,90.71594984,1,0,0,0
161.3867203,164.2913279,104.5783196,109.8960494,90.37062124,91.69696746,1,0,0,0
161.4360929,164.8241533,104.4542006,108.9765394,91.89612679,90.49870874,1,0,0,0
161.4239696,163.7976087,105.8329026,109.1279088,90.73975926,91.36085632,1,0,0,0
149.2398435,154.7884753,106.1097252,110.2132623,87.69336102,94.15516441,1,0,0,0
143.3124403,148.0966072,107.7891785,109.6157916,86.3626182,95.19305782,1,0,0,0
139.8864745,141.987066,106.090349,105.9266475,86.51179622,94.69172825,1,0,0,0
141.8203923,142.5133815,105.2280123,105.6005898,86.38168273,94.54081907,1,0,0,0
143.1537298,142.197186,105.9932098,106.3116689,86.88629582,94.03799661,1,0,0,0
144.885629,142.8548151,107.0344708,107.8271666,87.56369671,93.4733675,1,0,0,0
145.7785817,144.6789692,107.8318008,110.1408461,86.69201575,94.50187338,1,0,0,0
147.8495735,146.2135467,107.5649575,109.9943535,86.59539058,94.73615028,1,0,0,0
147.6776063,146.4251253,107.1519645,109.1169434,86.63653677,94.77626146,1,0,0,0
147.0857804,146.2919897,106.2979636,107.9299527,86.42113213,95.08129733,1,0,0,0
147.140673,146.1502775,105.0832714,106.6020992,86.43968354,95.06056107,1,0,0,0
146.5645786,146.1451215,104.3645516,106.3565403,86.00252125,95.54361917,1,0,0,0
146.8817417,146.4378916,103.7275647,105.5569707,86.02205845,95.50397121,1,0,0,0
146.9252729,146.3986735,103.5230433,105.4619353,86.08861956,95.43347443,1,0,0,0
147.0225704,146.8706048,103.4940579,105.4173613,86.07957132,95.44595755,1,0,0,0
147.2227165,147.0597124,103.5202301,105.381725,86.05987469,95.4689827,1,0,0,0
147.5740069,147.2237986,103.3594359,104.7702859,86.20349941,95.28594818,1,0,0,0
148.1993663,147.2787888,104.3484065,104.9777031,86.83931651,94.62631285,1,0,0,0
148.4612343,146.9494683,104.8900287,105.0092987,87.34307852,94.10658596,1,0,0,0
149.3001778,148.3330292,105.2541685,105.1640007,87.20737034,94.29836864,1,0,0,0
149.6143331,149.5290584,106.1277308,106.8329504,86.22080079,95.38075388,1,0,0,0
151.1217827,151.8321885,108.4217629,109.8930526,85.45835849,96.33006053,1,0,0,0
153.0397884,153.2458976,110.5115134,111.96203,85.53625892,96.44803027,1,0,0,0
157.4131644,158.0384638,110.8486392,112.0458753,86.23749541,96.11996996,1,0,0,0
161.1451183,162.6847088,111.8530823,113.0363122,87.71676996,94.96825612,1,0,0,0
161.5724051,163.1267338,111.3282138,111.0806243,89.32610579,93.51142344,1,0,0,0
161.7948925,164.7255648,110.6327159,109.9930105,89.66044693,93.71703726,1,0,0,0
161.6618082,164.9638592,109.3776209,108.6600568,89.17756698,94.31298603,1,0,0,0
161.3352477,165.0218552,110.2919794,110.2895538,88.77753633,94.78947699,1,0,0,0
160.7366432,162.8655864,113.8459322,124.0250929,81.77174649,102.1118772,1,0,0,0
159.7795145,157.0503318,121.2310933,135.5265296,75.19679509,108.8052132,1,0,0,0
160.0380995,158.6970497,128.3341988,137.8181189,78.49830429,104.9476932,1,0,0,0
159.9745548,158.8636357,128.7292739,137.6611482,78.97163691,104.117501,1,0,0,0
159.0626641,155.9331919,127.2640695,139.5809924,73.71281719,109.1062323,1,0,0,0
159.5822089,155.0282962,123.6761949,135.3264991,75.15428378,106.9925127,1,0,0,0
159.1646276,155.3746912,127.5831192,139.6798052,75.71503388,105.8635313,1,0,0,0
154.4190739,162.0805034,128.5854386,147.3337067,69.9499544,111.1927049,1,0,0,0
133.0285806,164.6991386,108.0955241,147.5390729,59.68331794,121.5494544,1,0,0,0
131.0560473,155.8906809,110.8604289,141.3729547,68.59778785,112.8595948,1,0,0,0
137.0688021,159.5248993,114.0088742,141.479739,72.01380777,110.7234491,1,0,0,0
136.6929734,139.2158162,116.5597905,123.586238,91.23944671,94.19174866,1,0,0,0
148.4471566,142.5874288,127.8378935,124.3564339,99.1670693,88.13612696,1,0,0,0
153.2597528,139.3854256,132.3003185,121.4823992,108.1641236,81.25494315,1,0,0,0
138.3512213,141.7239056,116.1567372,115.9417422,94.86561728,95.34892542,1,0,0,0
141.0881128,111.7442325,115.8712772,85.48464011,126.5530794,64.40768707,1,0,0,0
134.9640372,94.91881084,116.4640193,73.77285621,134.6633509,54.55847812,1,0,0,0
120.8096977,69.33960712,103.7227789,55.1031447,147.7269666,40.91131201,1,0,0,0
108.3973515,61.94127845,88.53976919,46.82929706,153.4164827,35.63909621,1,0,0,0
80.08991361,51.6925316,64.91880922,43.02268439,154.511897,35.82875186,1,0,0,0
62.26239376,49.60950488,49.19092746,43.9439059,147.9959656,43.65579039,1,0,0,0
48.14996955,39.01999631,42.04979282,37.51881488,147.4014906,41.80242552,0,0,1,0
40.75002253,34.46099156,34.56561534,31.24239609,141.0005005,47.19478605,0,0,1,0
40.54299078,33.98469888,32.77691278,28.21595285,143.2138339,43.95507724,0,0,1,0
36.98923281,31.73581564,32.99271811,26.68913061,144.3239081,42.08255248,0,0,1,0
37.68419828,32.98228681,33.93432397,27.26007636,145.0046929,41.55092017,0,0,1,0
46.31375966,41.89913116,40.35940448,32.01783286,138.3890218,46.14647263,0,0,1,0
70.10305833,67.11502427,46.58323984,36.08081833,135.6702962,47.59623095,0,0,1,0
73.88319442,71.11891342,40.92356065,31.68815564,140.7642971,42.30147102,0,0,1,0
63.36968524,57.43895865,26.88261862,31.03751102,161.9315421,32.65426308,0,0,1,0
90.97515723,54.92852174,49.92326468,21.20591851,168.9246801,18.22524293,0,0,1,0
117.6926568,68.26594926,66.61586378,20.11162409,166.8893112,15.87986904,0,0,1,0
79.8695946,57.58136594,34.55813063,18.29032978,165.1788368,17.1704023,0,0,1,0
62.63403874,54.04714574,18.85686302,17.37555243,159.5490539,21.98153709,0,0,1,0
57.36602008,52.23679309,14.48376645,15.83242757,153.3689322,26.78460939,0,0,1,0
41.14187657,38.502451,15.86449957,15.86273983,146.3118042,34.60432596,0,0,1,0
55.42230709,53.89815411,16.75767962,16.72059038,144.4005641,36.09116894,0,0,1,0
77.19399124,76.51957783,16.24480991,16.98754313,143.1430425,37.34664761,0,0,1,0
90.24271792,89.73438109,16.66926303,17.59511864,139.7577047,40.14418357,0,0,1,0
84.28850415,77.88891968,15.31820079,17.71555619,152.9592609,26.31836038,0,0,1,0
94.87841314,73.09041059,28.73719923,17.41132606,161.7241155,17.08184132,0,0,1,0
108.0974228,87.63343207,27.93235521,17.89815763,158.2048495,17.58456854,0,0,1,0
152.0673359,104.273682,63.49466224,20.17066771,160.1435684,15.55821135,0,0,1,0
143.8841033,105.2231366,51.47820198,19.7960643,158.4046607,15.73385401,0,0,1,0
140.1845294,101.3128941,50.75776704,19.62010501,161.6525856,16.59846251,0,0,1,0
141.6735941,94.86995671,60.11786494,19.46840926,161.8289877,15.90445352,0,0,1,0
117.7433024,85.50574615,42.98928361,18.68579704,162.8175673,16.81346759,0,0,1,0
91.81565274,76.49959801,23.86236896,18.3727516,164.4356161,19.36890068,0,0,1,0
76.47813562,72.56430727,19.13290408,18.28232138,147.7977548,35.58365156,0,0,1,0
44.55726713,40.04274404,21.70962541,19.44067731,149.9182379,32.54034069,0,0,1,0
49.11938602,47.33117584,25.31704015,21.64574515,143.7671305,37.91421586,0,0,1,0
58.84273893,57.19640211,28.70976225,24.0845623,148.1641993,34.52327461,0,0,1,0
63.50050187,62.64940364,28.84970173,26.34284161,146.5550582,37.73516353,0,0,1,0
59.83537842,56.46683367,27.37322608,25.21359227,143.4447054,40.13759821,0,0,1,0
61.38629443,57.84472022,30.44469314,25.92548778,137.7623902,44.9866771,0,0,1,0
65.32527732,60.67994287,34.36125969,29.14846685,136.9413069,45.74385874,0,0,1,0
67.79790367,61.99673347,37.03383233,32.20514527,139.1538474,43.9022631,0,0,1,0
74.72258356,65.61425758,42.19071959,34.58904238,144.8702724,38.23778253,0,0,1,0
101.7641244,68.02291914,72.33498125,39.59481414,152.0254595,31.88258287,0,0,1,0
108.3453424,71.66317109,82.00813173,44.32754205,146.657209,36.29660972,0,0,1,0
140.3202942,82.19490025,114.3973844,53.79673399,145.5923612,37.51468123,1,0,0,0
152.4221264,101.4983229,120.6016615,63.23123995,138.8268766,43.28893888,1,0,0,0
153.1696373,101.027043,122.6350769,65.47208627,138.6230141,43.58135375,1,0,0,0
149.1439128,109.6638746,120.1010324,75.90750306,128.9544329,52.92783567,1,0,0,0
155.3209362,132.4339792,128.7908372,99.84018482,113.0186836,68.31478056,1,0,0,0
157.027472,152.8858812,123.7222767,115.9552824,93.77485568,87.49141376,1,0,0,0
157.9083051,153.3259432,125.5371792,116.0347331,97.6738558,83.19434878,1,0,0,0
157.6954473,157.6843921,127.2080944,121.7338685,95.32794023,85.2266744,1,0,0,0
155.510501,157.0374914,130.7760513,127.5398395,94.24508152,86.01081014,1,0,0,0
155.6894388,153.3840908,126.4214507,122.8937118,102.0002681,78.30673908,1,0,0,0
160.1230321,161.4147464,131.0289088,122.0510775,100.3184289,79.0334559,1,0,0,0
160.6606142,163.0647806,130.1961898,121.3052613,101.8827932,77.64405739,1,0,0,0
159.7842812,165.0552136,126.0365816,120.7021751,98.58273426,81.4898472,1,0,0,0
158.9386763,164.917688,123.8477904,120.3143203,96.96739635,83.56818453,1,0,0,0
155.6150177,163.957009,119.3868841,115.2387046,97.86353443,82.88029014,1,0,0,0
157.8264642,163.0757381,107.9978944,113.2312521,91.38661064,90.00485181,1,0,0,0
158.6255894,165.2655283,106.0415248,110.7682242,91.25511713,90.30198557,1,0,0,0
157.3604755,164.9303316,106.3593805,109.3468461,92.25425319,89.0465271,1,0,0,0
156.6179418,164.0575002,106.534632,108.9210664,92.83351747,88.40282295,1,0,0,0
148.1722001,157.1568056,106.2485546,110.6055967,89.19150755,92.06147259,1,0,0,0
149.1109104,155.9130498,105.5567766,108.9129331,88.42448638,92.68939781,1,0,0,0
147.9102803,158.9226147,103.0325368,108.0640996,84.84430183,96.57790932,1,0,0,0
148.3092542,156.8657446,104.9289619,107.8665064,86.56448626,94.94726167,1,0,0,0
148.3852683,154.871397,105.5182483,106.4324091,89.19409075,92.37207794,1,0,0,0
146.0025546,151.4132312,105.6503446,106.8349323,89.76774138,91.92319905,1,0,0,0
143.0098226,147.2824451,105.4613621,106.3168802,90.30595266,91.44536749,1,0,0,0
143.4998795,151.240276,105.9002232,109.4444355,87.3372364,94.70502979,1,0,0,0
145.0090958,152.6547088,106.6433456,111.0505117,86.86103939,95.29573052,1,0,0,0
146.5403203,153.2943376,107.6706823,111.8626939,87.37831974,94.84489144,1,0,0,0
146.8733744,151.8585218,108.5642887,112.1733209,88.04527154,94.21453988,1,0,0,0
146.7945137,149.2899054,109.7042336,112.1289415,89.40217645,92.84594348,1,0,0,0
147.6298983,148.7009101,110.8786264,112.4214446,90.24402705,91.96679374,1,0,0,0
148.3689946,149.2101221,111.7663692,112.8203515,90.59642249,91.53120886,1,0,0,0
148.795151,150.5874431,111.7914462,114.1351773,89.61096727,92.68828965,1,0,0,0
150.5852102,151.6047037,112.1151731,114.9005315,89.09094871,93.36391828,1,0,0,0
151.1065154,153.601968,112.5317465,116.4857459,87.43109463,95.21987684,1,0,0,0
152.197575,156.4004453,113.0796156,118.3025599,85.79895295,97.13195573,1,0,0,0
153.2897749,158.1294855,113.7546075,119.9401953,84.96689847,98.12456529,1,0,0,0
156.3537737,161.3372706,114.6378674,118.9825931,85.68708395,97.54164687,1,0,0,0
156.3624285,164.245926,114.5094651,118.7362176,84.7395927,98.69917394,1,0,0,0
157.6890016,164.1306457,114.477357,118.5429183,84.72977263,98.63359406,1,0,0,0
159.6602251,165.3626263,113.4537445,115.068702,87.28129202,95.91572078,1,0,0,0
159.1397437,165.8765936,115.0368676,119.1025827,86.47500591,96.81496844,1,0,0,0
155.7391762,164.9753965,121.4961545,132.89743,79.6162815,103.7510126,1,0,0,0
158.3807761,164.245525,125.6859061,131.8549243,82.50582892,99.9114776,1,0,0,0
152.7474071,161.364471,124.1818712,128.0141267,84.30365832,97.22330644,1,0,0,0
151.1344073,162.5039988,116.4591412,125.3675986,80.55466219,100.5420538,1,0,0,0
144.4736633,161.5765401,109.2917384,124.0065197,75.92382668,104.9464175,1,0,0,0
136.2934387,163.3566659,108.1255986,134.6398187,68.11182434,113.6788037,1,0,0,0
128.4906149,147.1786877,113.5568072,134.5783333,78.18916898,103.2913368,1,0,0,0
129.5777023,145.7502598,112.9983425,132.4833214,82.27415087,100.5361963,1,0,0,0
131.5729593,115.377516,120.1049622,107.6635853,111.2806684,73.97221687,1,0,0,0
133.9567347,111.2309206,118.6255402,95.07020502,118.5370679,67.20553532,1,0,0,0
142.7075351,125.9121097,124.2534348,99.95001504,117.3210242,68.79286446,1,0,0,0
162.716427,153.6650351,122.9337369,106.1794282,111.46549,76.12366769,1,0,0,0
156.5784865,140.3691041,128.0070166,108.8769843,112.9134346,76.95049963,1,0,0,0
143.0259586,88.79090904,119.49296,64.30181052,143.0369142,44.80012491,1,0,0,0
118.8458481,60.46411401,100.0334673,48.11516996,153.3146362,35.81973357,1,0,0,0
81.38958648,50.20694372,68.75212159,45.42360285,152.3652788,37.52432924,1,0,0,0
61.97116437,45.48597887,48.5017018,40.06612094,151.9028435,37.41996592,1,0,0,0
65.04752126,43.66725824,52.43578034,39.2936862,154.8216258,34.86025273,0,0,1,0
46.43185735,37.62750751,39.70712196,34.47805257,147.0955154,40.43812121,0,0,1,0
45.0868286,39.62557186,37.85258981,32.46985407,146.3420195,40.27856039,0,0,1,0
40.86042798,34.5513097,35.93138622,31.31950548,144.0622785,42.92290789,0,0,1,0
39.02779436,33.53047144,35.47633742,30.2970345,142.9216093,43.75841896,0,0,1,0
34.68519328,30.85570934,31.78753556,26.98131843,140.0494784,45.92311958,0,0,1,0
42.25388363,37.37495665,37.13161479,29.89001452,140.4738493,44.92403723,0,0,1,0
43.07231857,39.29692211,33.87259849,27.58046733,142.9756003,41.87290451,0,0,1,0
41.14681115,37.55568742,24.20054076,21.97402554,149.9596825,35.84729734,0,0,1,0
39.68619607,35.78994492,23.99301218,21.71516402,151.5217356,34.29429504,0,0,1,0
76.42420094,49.78985691,37.65096608,23.52389478,169.4254613,21.43917262,0,0,1,0
67.22413933,50.62183898,27.08432028,20.39982614,164.9355013,21.13382533,0,0,1,0
55.49731211,44.12381128,21.59009754,18.09208587,161.7525457,22.55855116,0,0,1,0
72.04861817,36.1812644,43.92454749,16.78866206,164.9330583,15.66886286,0,0,1,0
91.49915537,35.8101342,61.10048583,17.19045536,161.9745779,14.0864286,0,0,1,0
80.51976727,31.06099367,54.68882566,16.63020394,163.4686537,14.21289389,0,0,1,0
81.63756232,31.37430543,53.04403382,15.62593263,161.5983552,14.33576926,0,0,1,0
93.02959847,35.92098394,63.21337748,15.95597706,162.5176274,13.57349431,0,0,1,0
104.6157414,42.54319867,69.42491078,16.01447259,162.6777224,13.08062453,0,0,1,0
113.9759474,64.26056122,61.19415946,16.86719783,161.6882835,13.61193305,0,0,1,0
105.8346471,61.17427132,55.27748973,16.79823864,161.9849296,13.4605176,0,0,1,0
110.4269947,62.82261377,58.92535838,17.14775224,162.2635709,13.30762453,0,0,1,0
87.3958196,54.41779515,39.24645479,16.92508983,161.0355573,14.83054934,0,0,1,0
75.2627557,63.4280454,17.43573273,18.62599318,156.2027414,21.10169836,0,0,1,0
79.43138633,68.00338644,16.43374397,19.30013413,156.5658465,23.13963853,0,0,1,0
82.66029501,67.40547811,20.19152014,21.00464663,161.7664112,20.86773506,0,0,1,0
75.5793606,68.08871378,23.92664381,21.7422326,150.8057166,33.67337919,0,0,1,0
64.25711785,51.6826905,23.76563211,20.65506771,149.1312629,33.67961929,0,0,1,0
50.95034581,43.37679156,23.3826758,21.68460987,150.1701352,32.66000188,0,0,1,0
64.17561941,54.22498672,23.25559201,22.72377224,147.5639763,34.9665685,0,0,1,0
63.87109125,56.57161494,25.15523454,24.59000496,139.0821636,42.2452205,0,0,1,0
65.16135059,58.55833322,28.58273631,28.04414316,136.2438712,44.39371396,0,0,1,0
69.83161382,65.56351202,27.35899758,27.10243643,127.9114867,51.53464486,0,0,1,0
69.05914229,66.87326387,28.28052441,27.10597005,121.3857268,57.37269402,0,0,1,0
69.67029821,67.70551952,28.61102998,27.72702473,121.8478969,56.85027751,0,0,1,0
71.01370717,65.97373227,30.92033229,30.16398332,120.6554589,58.10857692,0,0,1,0
74.12536923,69.51617354,30.72744493,32.67560696,107.2671771,71.36206902,0,0,1,0
78.42294693,72.01740062,42.8695108,38.93861174,129.9604066,49.44836889,0,0,1,0
89.13037329,75.32748048,64.01350668,50.31412024,124.7762432,54.48726402,0,0,1,0
92.78666277,74.07782055,72.3684833,51.71063545,125.6340128,53.44810229,1,0,0,0
109.3767941,78.73858628,89.34759557,56.84931947,128.1430827,51.15334774,1,0,0,0
104.8585765,85.59145951,82.74415529,60.6054372,119.0521756,59.76444144,1,0,0,0
138.1442447,109.049205,116.3431403,82.60159013,117.4074104,61.44247981,1,0,0,0
151.0015397,136.6562836,131.3181029,111.5418894,106.0910603,72.69462042,1,0,0,0
153.9501817,151.4279665,134.1612996,127.2415862,96.11834093,82.53749579,1,0,0,0
145.0889411,145.7547225,124.0564979,120.4224018,93.87387086,84.99523313,1,0,0,0
154.344484,156.4096142,133.3374289,133.5131168,89.61271192,89.16126976,1,0,0,0
156.4676195,152.7594313,133.51087,127.856141,94.62858819,84.16296882,1,0,0,0
159.2720537,157.4709889,119.7776449,120.7608022,100.7971188,78.80580968,1,0,0,0
151.1663532,155.0071637,111.679111,113.3533366,101.1986616,78.61668517,1,0,0,0
160.5683024,163.3020741,114.3267371,121.3016743,94.28849157,85.84228403,1,0,0,0
159.5544277,163.286006,117.6039755,125.2736053,91.14509101,89.44122337,1,0,0,0
158.1014005,165.7410975,116.7261429,119.7753598,92.04701778,88.95331064,1,0,0,0
160.9137965,164.0529575,118.1719658,115.6185904,94.37135824,86.68834566,1,0,0,0
158.7559752,160.390293,111.8584822,115.2663432,91.46451186,90.13857211,1,0,0,0
160.3801493,166.0748203,105.2439954,112.1713101,89.29962448,92.37070115,1,0,0,0
159.2960312,167.0518715,105.900989,111.155556,89.98194368,91.49821837,1,0,0,0
157.5645082,166.065193,106.3182745,110.1129753,90.22651614,91.14921867,1,0,0,0
155.3845805,165.3981703,107.9433675,112.3465684,86.61398163,94.93257627,1,0,0,0
148.4911894,158.7255011,106.657693,110.1527218,84.55815047,97.18562995,1,0,0,0
143.052642,154.1634203,104.0050608,107.8533564,82.59061344,99.34492771,1,0,0,0
140.2438651,147.9333955,102.8978172,104.8016895,84.13192818,97.7922886,1,0,0,0
142.7730619,146.2183813,103.0969733,102.5314519,87.29581308,94.65959189,1,0,0,0
144.1298459,147.4648174,103.5852471,103.5686514,87.19459891,94.89898075,1,0,0,0
144.1991614,149.3207152,104.0001233,104.9052725,86.51508435,95.7665763,1,0,0,0
145.3365507,150.830976,105.4722111,107.5402132,86.32615957,96.31578517,1,0,0,0
144.8695093,151.3316943,106.0230282,108.4722805,87.34552957,95.4538012,1,0,0,0
146.3441648,154.0295692,108.4861792,111.490102,87.70175262,95.2851,1,0,0,0
145.1995315,151.3074465,109.3707458,111.7067398,88.57269809,94.45816782,1,0,0,0
145.254326,149.9863684,109.3660606,111.3023459,89.14063392,93.87393517,1,0,0,0
146.7323342,149.4596679,111.247186,111.7054667,90.82335784,92.13117103,1,0,0,0
152.0553256,154.7209788,111.6074492,112.8936073,90.39641263,92.66045752,1,0,0,0
