right_shoulder_x,right_shoulder_y,right_shoulder_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_hip_x,right_hip_y,right_hip_z,left_hip_x,left_hip_y,left_hip_z,right_knee_x,right_knee_y,right_knee_z,left_knee_x,left_knee_y,left_knee_z,right_ankel_x,right_ankel_y,right_ankel_z,left_ankel_x,left_ankel_y,left_ankel_z,is_stand,is_back_front,is_knee_narrow,is_knee_wide
-1.332409298,-1.532492972,-1.588810541,0.146793632,-1.556568006,-1.471356974,-0.998721442,-0.0145888951,0.0484008806,0,0,0,-2.273528106,0.0585044518,-1.908893173,1.282147179,0.0711710295,-3.164428514,-1.272934318,0.713963149,0.387299689,0.279764589,0.688150065,-0.343690517,0,0,0,1
-1.334145115,-1.53326372,-1.593875182,0.145071211,-1.560253047,-1.478500457,-0.998932647,-0.014740577,0.0437753701,0,0,0,-2.277217089,0.0577025942,-1.884261059,1.28270047,0.0688832693,-3.169181391,-1.273152632,0.712137135,0.373669528,0.279580929,0.686951194,-0.342976819,0,0,0,1
-1.334904368,-1.534351121,-1.56286897,0.144377879,-1.563275792,-1.453240149,-0.999166281,-0.0145678731,0.0381381603,0,0,0,-2.283554496,0.0582443912,-1.863706337,1.284262872,0.0681180445,-3.103328779,-1.27360433,0.710486094,0.355535666,0.280214748,0.686779945,-0.281697022,0,0,0,1
-1.335405289,-1.535149858,-1.493928674,0.143769081,-1.567128029,-1.390715478,-0.999321131,-0.0146592908,0.0337991403,0,0,0,-2.285142345,0.0574942849,-1.867735896,1.28501124,0.0666539954,-3.099952104,-1.273681521,0.709395803,0.333586664,0.280185575,0.686642515,-0.287442314,0,0,0,1
-1.336861848,-1.537522554,-1.461337364,0.143968974,-1.570509549,-1.362766881,-0.999457241,-0.0148364735,0.0294126247,0,0,0,-2.288635533,0.0560140956,-1.866136491,1.287099964,0.0645101289,-3.066975536,-1.274937752,0.708361601,0.299835115,0.280516841,0.685888931,-0.291429304,0,0,0,1
-1.336934444,-1.537694269,-1.446717707,0.144473917,-1.571835774,-1.361051246,-0.999538615,-0.0148668621,0.0264864616,0,0,0,-2.28952627,0.0548497228,-1.870158627,1.288263449,0.0630349313,-3.065453791,-1.274891525,0.707038966,0.288911966,0.280888488,0.684936866,-0.292833069,0,0,0,1
-1.336487126,-1.537355399,-1.453129621,0.14540225,-1.57191232,-1.369890362,-0.999617876,-0.0148433183,0.0233190605,0,0,0,-2.289367668,0.0548926953,-1.878560809,1.289501133,0.0631219764,-3.089779162,-1.274118965,0.707064137,0.291881458,0.281657372,0.685111029,-0.253183971,0,0,0,1
-1.33607189,-1.536341038,-1.45678837,0.145892017,-1.570727849,-1.379273212,-0.999685825,-0.0147054874,0.0202978008,0,0,0,-2.289040497,0.0546997116,-1.882627288,1.289914682,0.0630883693,-3.095370027,-1.273507485,0.706832965,0.291439577,0.281915947,0.684919438,-0.203983576,0,0,0,1
-1.335814518,-1.536485447,-1.51105499,0.147484512,-1.569602026,-1.405036135,-0.999738522,-0.0149434268,0.0173084284,0,0,0,-2.289513377,0.0546418062,-1.902862308,1.2925625,0.062929186,-3.113022501,-1.273115915,0.707144081,0.293480365,0.283041994,0.685274287,-0.208082662,0,0,0,1
-1.336193134,-1.536851881,-1.542837315,0.148436398,-1.569374195,-1.414322294,-0.999796777,-0.0150113453,0.0134560353,0,0,0,-2.290119178,0.0547206652,-1.912278202,1.294527598,0.062759542,-3.111631474,-1.273229781,0.706662428,0.294129232,0.28414078,0.685332169,-0.166234328,0,0,0,1
-1.336532329,-1.533843614,-1.554755481,0.148482046,-1.567422957,-1.417563199,-0.999812783,-0.0149455528,0.0122894167,0,0,0,-2.290122027,0.054800709,-1.91453711,1.294845091,0.0625414544,-3.09672557,-1.273457553,0.706370494,0.300377774,0.284074888,0.685359525,-0.140877948,0,0,0,1
-1.336622898,-1.530898425,-1.575778314,0.148370274,-1.564917087,-1.436018693,-0.999824742,-0.0148487515,0.0114017256,0,0,0,-2.290259754,0.0552921027,-1.915360414,1.294871318,0.0624589675,-3.093351462,-1.273443214,0.706067815,0.310966619,0.283987998,0.685245019,-0.123179386,0,0,0,1
-1.335824104,-1.529037069,-1.576213275,0.148251938,-1.563778147,-1.437801345,-0.999826744,-0.01477532,0.0113213109,0,0,0,-2.290051875,0.0555583013,-1.916225662,1.294469902,0.0625945417,-3.092709927,-1.273365106,0.705614814,0.316040892,0.283703623,0.685179625,-0.126308194,0,0,0,1
-1.336369742,-1.528487006,-1.577288223,0.148157428,-1.56350494,-1.441363645,-0.999826405,-0.0148798734,0.0112138384,0,0,0,-2.290981445,0.0556585689,-1.911768387,1.294534855,0.0626249861,-3.097077547,-1.274142104,0.705571842,0.33816112,0.283563596,0.685186683,-0.128461913,0,0,0,1
-1.336961885,-1.527141111,-1.536561042,0.147445609,-1.562900524,-1.416069666,-0.999828366,-0.0148184805,0.0111198813,0,0,0,-2.291074197,0.0557737327,-1.909232923,1.293715753,0.0628055221,-3.097515286,-1.27481206,0.70558028,0.339112042,0.283164589,0.685262325,-0.136173112,0,0,0,1
-1.336911203,-1.525661881,-1.522526904,0.146805182,-1.562246993,-1.412124971,-0.999831879,-0.0146416858,0.0110378431,0,0,0,-2.289986716,0.0560159487,-1.898102342,1.292758228,0.0637138633,-3.089582543,-1.27471243,0.705798651,0.338766526,0.283061776,0.685388109,-0.142042513,0,0,0,1
-1.337362339,-1.524779281,-1.400188622,0.146242549,-1.561483685,-1.290005815,-0.999840893,-0.0144614672,0.0104428856,0,0,0,-2.28980696,0.0561960151,-1.86885512,1.291940606,0.063892716,-2.971917961,-1.274144111,0.705787833,0.293361782,0.282698477,0.685547954,-0.123542512,0,0,0,1
-1.338851287,-1.524243225,-1.375579823,0.145084473,-1.559226293,-1.261521494,-0.999866988,-0.0138943071,0.0085413463,0,0,0,-2.291362905,0.0561267829,-1.843819856,1.291006552,0.0642758906,-2.907052568,-1.273925876,0.705553093,0.24674404,0.281634104,0.6857147,-0.124517506,0,0,0,1
-1.339486616,-1.522972577,-1.365381245,0.144565775,-1.558431702,-1.250421099,-0.99989042,-0.0137563042,0.00546914652,0,0,0,-2.292219557,0.0561495903,-1.825833482,1.290282703,0.0663720737,-2.896907673,-1.273391187,0.705260274,0.241716164,0.281112274,0.686247471,-0.12989613,0,0,0,1
-1.339857347,-1.521611123,-1.373879371,0.14415109,-1.558082234,-1.255354674,-0.999892211,-0.0136914559,0.00530199367,0,0,0,-2.292854764,0.0561667464,-1.828372309,1.289834821,0.0696383265,-2.921694191,-1.27395848,0.704685146,0.248451321,0.280776145,0.686642767,-0.111973021,0,0,0,1
-1.340138788,-1.52076585,-1.392958593,0.144326655,-1.55582658,-1.277664855,-0.999896598,-0.0136319939,0.00457847475,0,0,0,-2.292917457,0.0559846942,-1.826926894,1.290041446,0.0720714315,-2.922223756,-1.274067026,0.703990329,0.24966094,0.280901075,0.686787751,-0.0857154041,0,0,0,1
-1.340483777,-1.520205179,-1.405965063,0.14428471,-1.554009699,-1.29307812,-0.999907182,-0.0135957571,0.000884707636,0,0,0,-2.29286787,0.0554472263,-1.826701896,1.290195973,0.0725340972,-2.919050145,-1.273793604,0.703734926,0.25192205,0.280917879,0.68706127,-0.0722078481,0,0,0,1
-1.340473644,-1.520170628,-1.356957764,0.144335781,-1.552233666,-1.247388102,-0.999922032,-0.0120415113,-0.00330626188,0,0,0,-2.292741835,0.0538180978,-1.829469769,1.28998304,0.0715546072,-2.830401022,-1.272128954,0.703120669,0.197866006,0.28044173,0.686374526,-0.0404240389,0,0,0,1
-1.340289888,-1.52100098,-1.335899158,0.144624392,-1.550668328,-1.229374373,-0.999919872,-0.0109610594,-0.00633286147,0,0,0,-2.292896982,0.0511269944,-1.832607256,1.289624056,0.0702669484,-2.834747831,-1.270811447,0.70189119,0.184778046,0.280161181,0.68523172,-0.0511658758,0,0,0,1
-1.340109199,-1.522280118,-1.338508255,0.145157818,-1.549477362,-1.23154123,-0.999915442,-0.0104774079,-0.00770277751,0,0,0,-2.294025441,0.0495375198,-1.831010615,1.28954647,0.0693054724,-2.843288822,-1.270491684,0.70135281,0.187725994,0.280060929,0.684708953,-0.0548528292,0,0,0,1
-1.339793722,-1.522063134,-1.344977942,0.145876002,-1.548503058,-1.23908567,-0.999911059,-0.0103294708,-0.00843657523,0,0,0,-2.294192647,0.0485661197,-1.815488427,1.288747156,0.0693089043,-2.841359801,-1.269996956,0.701379031,0.193290641,0.280022877,0.684924821,-0.0643372386,0,0,0,1
-1.339608154,-1.522059511,-1.343957341,0.146185112,-1.548240878,-1.239252444,-0.999910296,-0.0102594228,-0.00861075439,0,0,0,-2.294885532,0.0479026408,-1.811596722,1.287249612,0.0695526279,-2.848466597,-1.27020334,0.701656878,0.197263436,0.280085439,0.68519557,-0.0658226681,0,0,0,1
-1.339413758,-1.522406205,-1.354752495,0.1462809,-1.548222116,-1.247382929,-0.99990917,-0.0101971565,-0.00881299009,0,0,0,-2.296232785,0.0478289954,-1.811176061,1.286350369,0.0699008104,-2.861043878,-1.270295328,0.702147586,0.217450027,0.280197368,0.685743305,-0.0774887859,0,0,0,1
-1.339807718,-1.523541231,-1.34356057,0.146654205,-1.547886138,-1.24475811,-0.999906763,-0.0103017453,-0.00896323399,0,0,0,-2.298048082,0.0456459148,-1.805963557,1.284388964,0.0686172912,-2.864101561,-1.269973706,0.700658709,0.218162229,0.27891649,0.68522366,-0.148402139,0,0,0,1
-1.339711449,-1.526005012,-1.337663138,0.146838846,-1.548586607,-1.243374504,-0.999901018,-0.0107361312,-0.00909344119,0,0,0,-2.298613075,0.0423298026,-1.807094689,1.282344821,0.066140841,-2.866795653,-1.269924498,0.697902025,0.217021812,0.278434473,0.682873854,-0.162635996,0,0,0,1
-1.33932061,-1.53108924,-1.314356716,0.147121497,-1.551829673,-1.224247939,-0.999883978,-0.0122848189,-0.00900627428,0,0,0,-2.298824861,0.0354923906,-1.827263639,1.280055787,0.0598029369,-2.868123019,-1.269397632,0.69237382,0.186216352,0.278288937,0.67726784,-0.161977927,0,0,0,1
-1.33894764,-1.535418584,-1.31218706,0.148026897,-1.554750997,-1.220735422,-0.999881796,-0.0125668026,-0.00885827149,0,0,0,-2.298337251,0.0297023982,-1.855879185,1.278926906,0.0541138698,-2.873997214,-1.268047442,0.687661544,0.164105296,0.278203408,0.672187852,-0.160976683,0,0,0,1
-1.338709855,-1.539913632,-1.31268673,0.150304281,-1.557393143,-1.22332583,-0.999878994,-0.0132466964,-0.00815614506,0,0,0,-2.298162265,0.025536445,-1.887652978,1.278699419,0.0491904729,-2.908491961,-1.266540569,0.684015666,0.156155594,0.278884169,0.668878683,-0.167575862,0,0,0,1
-1.33744416,-1.542897565,-1.313770419,0.15239088,-1.559220136,-1.228758167,-0.99987765,-0.0139660324,-0.00704518047,0,0,0,-2.297374811,0.0234499184,-1.908693092,1.279760929,0.0462217416,-2.934597239,-1.264895318,0.682308127,0.160278733,0.280797028,0.667699164,-0.166337582,0,0,0,1
-1.335725774,-1.544907148,-1.292161125,0.154983341,-1.559500228,-1.211498939,-0.999858593,-0.0152960065,-0.00698756737,0,0,0,-2.294944695,0.0208905711,-1.92877012,1.278486795,0.0408054376,-2.937661457,-1.262866341,0.679486493,0.162172402,0.2818197,0.665825055,-0.16681075,0,0,0,1
-1.334775593,-1.547060553,-1.247415002,0.15734606,-1.560193966,-1.186506643,-0.999849175,-0.0160489771,-0.00663756506,0,0,0,-2.294662291,0.0186844709,-1.927595171,1.278002599,0.0374785573,-2.933436227,-1.260990158,0.677549526,0.158315,0.282342941,0.664457022,-0.167056409,0,0,0,1
-1.334330666,-1.547827549,-1.248177585,0.158331459,-1.560467544,-1.204478172,-0.999855513,-0.0160344751,-0.0056435246,0,0,0,-2.295020871,0.0187632787,-1.923805383,1.27735181,0.0367433772,-2.929291349,-1.260188726,0.677977601,0.160839523,0.282645721,0.664230768,-0.122093924,0,0,0,1
-1.334123314,-1.548573532,-1.269676957,0.15919424,-1.561258157,-1.243613558,-0.999864363,-0.0160567323,-0.00366560654,0,0,0,-2.295600633,0.0185510533,-1.920615116,1.277101793,0.0355800146,-2.934459534,-1.259894179,0.677730729,0.189439716,0.282967442,0.663954774,-0.121498814,0,0,0,1
-1.334304613,-1.55026732,-1.357562366,0.160292588,-1.562920754,-1.329120898,-0.999870256,-0.0161080473,-5.08E-05,0,0,0,-2.297687386,0.0195185391,-1.899283372,1.278960152,0.0353697359,-2.938549587,-1.25986891,0.67871255,0.241167928,0.284556768,0.665144644,-0.120222611,0,0,0,1
-1.334020541,-1.550327674,-1.35594901,0.160357586,-1.564833862,-1.319221278,-0.999869745,-0.0159854348,0.00222667695,0,0,0,-2.301266993,0.0208171534,-1.840990024,1.278645148,0.0354614947,-2.894239675,-1.259363187,0.678831776,0.249996254,0.285070873,0.665470745,-0.114688361,0,0,0,1
-1.334335428,-1.550025261,-1.353957514,0.159651193,-1.565170485,-1.312727551,-0.999870485,-0.0157571253,0.00327510528,0,0,0,-2.30269744,0.02179368,-1.820127338,1.278126085,0.0357450387,-2.868438378,-1.258916311,0.678816431,0.262263398,0.28540986,0.666363575,-0.0983210074,0,0,0,1
-1.334075907,-1.549554841,-1.280267885,0.160169253,-1.565096322,-1.227588404,-0.999876571,-0.0152048782,0.00395669446,0,0,0,-2.302614307,0.0227062315,-1.819447543,1.2778919,0.0359450567,-2.819057483,-1.257721478,0.678965683,0.248415711,0.286172034,0.667175141,-0.0823944625,0,0,0,1
-1.334367283,-1.54820613,-1.245049941,0.159373473,-1.56737593,-1.185276423,-0.999887271,-0.014448883,0.00408343478,0,0,0,-2.303621883,0.025511432,-1.809935061,1.277512574,0.0371955965,-2.810059244,-1.256800549,0.679639312,0.247164454,0.286124738,0.668470186,-0.0768147474,0,0,0,1
-1.335005205,-1.545920092,-1.195371061,0.158697666,-1.571847879,-1.12669027,-0.999897599,-0.0136958469,0.00414923032,0,0,0,-2.304559677,0.0271108798,-1.809347902,1.276885118,0.0381403064,-2.815508045,-1.255986525,0.681136513,0.246788215,0.285833421,0.669547033,-0.085405733,0,0,0,1
-1.335045082,-1.543572531,-1.176508971,0.158361056,-1.57431579,-1.098869043,-0.999911598,-0.0127000139,0.00393785724,0,0,0,-2.305505147,0.0289081306,-1.810196556,1.276312306,0.0395185013,-2.820146129,-1.255226431,0.682487341,0.224797271,0.285671336,0.67073559,-0.098441873,0,0,0,1
-1.3350039,-1.540160022,-1.198559572,0.157802799,-1.572650052,-1.113190507,-0.999922797,-0.0118740603,0.00366150923,0,0,0,-2.305058506,0.0306826976,-1.787634901,1.274780544,0.0404326437,-2.822545005,-1.253890275,0.682947276,0.23313166,0.284956468,0.671287725,-0.102648729,0,0,0,1
-1.334994628,-1.536169487,-1.200229832,0.156719553,-1.570926534,-1.121240186,-0.999929835,-0.01129363,0.00357470524,0,0,0,-2.304278859,0.0329376581,-1.770739587,1.272449183,0.0423296277,-2.821207264,-1.253038518,0.683448021,0.243418742,0.283679091,0.672957186,-0.120165585,0,0,0,1
-1.336494233,-1.532343211,-1.140705846,0.153684092,-1.569737588,-1.074909509,-0.999925207,-0.0116699693,0.00365957598,0,0,0,-2.305688905,0.0367105568,-1.766858502,1.268818569,0.0454085796,-2.83642169,-1.254717269,0.682905264,0.245575218,0.280259906,0.673689402,-0.130535521,0,0,0,1
-1.33731002,-1.528159067,-1.082412584,0.151919398,-1.568939919,-1.014836335,-0.999924605,-0.0117152074,0.00367943621,0,0,0,-2.306125752,0.0403915654,-1.767571634,1.266715823,0.0482693752,-2.862003796,-1.255260925,0.683110132,0.244573883,0.278302364,0.674593453,-0.158918033,0,0,0,1
-1.337556605,-1.525213229,-1.000012129,0.150951994,-1.570650585,-0.946560517,-0.999913004,-0.0126591846,0.0037053529,0,0,0,-2.305838376,0.0442517334,-1.765453023,1.265432814,0.0499409432,-2.859237859,-1.254747314,0.683403592,0.239079256,0.27704408,0.675103713,-0.177060496,0,0,0,1
-1.33894353,-1.52398923,-1.00834746,0.150599151,-1.572758432,-0.949816512,-0.999917607,-0.0123101599,0.00363856928,0,0,0,-2.305615657,0.0482653603,-1.770347955,1.265639985,0.052637393,-2.8539095,-1.253716331,0.684513988,0.233030079,0.276778682,0.676969945,-0.143377721,0,0,0,1
-1.341907288,-1.523379836,-1.010703606,0.14936669,-1.572732991,-0.955938628,-0.999915903,-0.0123318886,0.00401387405,0,0,0,-2.306009356,0.0492058186,-1.765594214,1.265933701,0.053450375,-2.852210039,-1.254350252,0.684183922,0.235061252,0.275226353,0.677398588,-0.142813164,0,0,0,1
-1.343419968,-1.52397307,-0.995313197,0.148951919,-1.573533828,-0.949450187,-0.999912769,-0.0124219355,0.00448892272,0,0,0,-2.307605367,0.0495879318,-1.753028597,1.266766733,0.0542021967,-2.843042073,-1.254928505,0.684208737,0.239382452,0.274615127,0.678138601,-0.143063224,0,0,0,1
-1.344586172,-1.524063907,-0.960845557,0.148315972,-1.57432802,-0.924206748,-0.999908342,-0.0123844419,0.00547109542,0,0,0,-2.308632671,0.0497237955,-1.748382929,1.267876312,0.0544304059,-2.838241642,-1.255415839,0.684187114,0.235739284,0.273701391,0.678287522,-0.148389934,0,0,0,1
-1.345491984,-1.523514065,-0.958432165,0.147313127,-1.57466109,-0.924366644,-0.999903364,-0.0123723845,0.00633929398,0,0,0,-2.309072462,0.049810797,-1.743200997,1.267907966,0.0546975885,-2.837811738,-1.255910383,0.683970595,0.235145443,0.272289098,0.678300767,-0.172613724,0,0,0,1
-1.345792064,-1.523001671,-0.968141781,0.146837936,-1.577455779,-0.929710332,-0.999905366,-0.0120090933,0.00671127485,0,0,0,-2.309443968,0.0502715584,-1.743299173,1.268207785,0.0558049349,-2.83767259,-1.256192162,0.68442847,0.231642771,0.272007791,0.678973971,-0.176749537,0,0,0,1
-1.346458077,-1.522302765,-1.007055978,0.146112321,-1.577840747,-0.961606804,-0.999909771,-0.0117029799,0.00659473073,0,0,0,-2.310007777,0.0506817567,-1.743490612,1.268054847,0.0564324669,-2.821225435,-1.255727346,0.684176301,0.227058801,0.271964784,0.679158724,-0.167878719,0,0,0,1
-1.346941716,-1.522053805,-1.053822066,0.145940968,-1.578148,-1.005307205,-0.999912366,-0.0115028469,0.00655316686,0,0,0,-2.310478345,0.0508995626,-1.74133729,1.268136016,0.0573278545,-2.820693722,-1.255807509,0.683613051,0.224887098,0.272022779,0.679323694,-0.172500636,0,0,0,1
-1.348645412,-1.522070367,-1.062806414,0.14584069,-1.578008411,-1.009443489,-0.999914525,-0.0112973455,0.00658119765,0,0,0,-2.310528238,0.0509508192,-1.741552,1.26870077,0.0580006969,-2.81149049,-1.255768598,0.683185562,0.215000442,0.272232092,0.679408991,-0.166626181,0,0,0,1
-1.350410714,-1.521904979,-1.062197671,0.145596491,-1.577404797,-1.00226816,-0.999919133,-0.0108616455,0.00661453458,0,0,0,-2.311027202,0.0519595094,-1.74470263,1.269548868,0.0602306725,-2.822197075,-1.255709291,0.683788647,0.218722774,0.272725939,0.680131373,-0.164523107,0,0,0,1
-1.350902724,-1.520849296,-1.08334099,0.145166641,-1.576908224,-1.027411488,-0.999926657,-0.00996241139,0.00688700985,0,0,0,-2.311795838,0.0522838628,-1.746069457,1.269827335,0.0610584081,-2.817830818,-1.257056599,0.681283785,0.24211007,0.272790978,0.679813441,-0.102448436,0,0,0,1
-1.3512998,-1.519973961,-1.106669218,0.144974567,-1.576824786,-1.051181112,-0.999924672,-0.0093842766,0.00791110465,0,0,0,-2.312634631,0.0528555503,-1.754315765,1.269856436,0.0624795121,-2.834851692,-1.257838494,0.681111224,0.250844186,0.272671956,0.679865279,-0.0934569074,0,0,0,1
-1.351986964,-1.520371295,-1.123427884,0.145226849,-1.577437572,-1.073486664,-0.999922675,-0.0093680924,0.00817823031,0,0,0,-2.313687937,0.0530236955,-1.766397587,1.270162157,0.0620987412,-2.847703018,-1.258513941,0.680539624,0.252634324,0.272602922,0.67942542,-0.0886492842,0,0,0,1
-1.352111078,-1.520369595,-1.152662745,0.145401086,-1.577731967,-1.098504066,-0.999927484,-0.00913168627,0.00785109143,0,0,0,-2.314421104,0.0535721763,-1.767016049,1.270689009,0.0619556463,-2.848495443,-1.259242921,0.680390308,0.255457714,0.27252626,0.679306126,-0.089746989,0,0,0,1
-1.352022968,-1.520914061,-1.148612503,0.145812337,-1.577854971,-1.096586785,-0.999939832,-0.00888625426,0.00643168663,0,0,0,-2.315187254,0.053884055,-1.768301609,1.27139078,0.0617438666,-2.832205303,-1.259279385,0.680260716,0.254489196,0.273028503,0.679295943,-0.0907066665,0,0,0,1
-1.351918615,-1.521370663,-1.145413291,0.145919458,-1.578135062,-1.09115529,-0.999940511,-0.00894456332,0.00624257105,0,0,0,-2.315609996,0.0536375909,-1.774286646,1.2715124,0.0608601363,-2.838667601,-1.259676205,0.679590832,0.253861731,0.272776518,0.67899296,-0.105657217,0,0,0,1
-1.351866555,-1.520880152,-1.145110291,0.145902616,-1.578204916,-1.087937926,-0.999939956,-0.00900619883,0.00624288656,0,0,0,-2.315700454,0.0543408138,-1.796129546,1.271858284,0.060607109,-2.874998769,-1.26044977,0.679248415,0.258047348,0.272675551,0.678880516,-0.109609039,0,0,0,1
-1.351924246,-1.521281702,-1.134039032,0.145893072,-1.579093449,-1.076976552,-0.999939677,-0.00903091348,0.0062517995,0,0,0,-2.315824145,0.0541860035,-1.795652214,1.272045526,0.0591710092,-2.87223459,-1.260832007,0.678343836,0.250319923,0.272473754,0.677742856,-0.122027895,0,0,0,1
-1.351873972,-1.520566824,-1.171203278,0.145770738,-1.578886717,-1.109987398,-0.999939247,-0.00885812931,0.00656024501,0,0,0,-2.315046785,0.0551599687,-1.803330345,1.272128607,0.0588574293,-2.890682172,-1.261196337,0.678158048,0.258971788,0.272280517,0.677275213,-0.122693772,0,0,0,1
-1.35289963,-1.520126785,-1.178262167,0.145738373,-1.578647658,-1.114803447,-0.999940634,-0.00861201712,0.0066754798,0,0,0,-2.314677678,0.0556686553,-1.809659235,1.273012712,0.0587162094,-2.897635403,-1.261551088,0.677937423,0.258781473,0.27222362,0.676983202,-0.121330452,0,0,0,1
-1.35321617,-1.520207871,-1.155642012,0.145919226,-1.578473501,-1.104071918,-0.999934072,-0.00861712701,0.00758927794,0,0,0,-2.315235771,0.0558682117,-1.809220906,1.275467988,0.0582003412,-2.911737336,-1.262045316,0.67775391,0.267581819,0.272202601,0.676653918,-0.120221174,0,0,0,1
-1.354310344,-1.520740398,-1.126714108,0.14589,-1.57900893,-1.07768267,-0.999933878,-0.00866057122,0.00756537339,0,0,0,-2.317747295,0.0565651559,-1.807134956,1.277644564,0.0573342877,-2.911390182,-1.262645448,0.678094772,0.264751507,0.272106526,0.67664429,-0.138197489,0,0,0,1
-1.354470762,-1.520692211,-1.135614024,0.145825026,-1.578954192,-1.08328995,-0.999934377,-0.00862850189,0.00753599249,0,0,0,-2.31909537,0.0566620981,-1.804120715,1.278734158,0.0563632303,-2.909648042,-1.262509345,0.678630577,0.259702257,0.272624921,0.676572464,-0.164498773,0,0,0,1
-1.354503686,-1.521037324,-1.141923902,0.145853953,-1.578756007,-1.090080682,-0.999932776,-0.00871807029,0.00764449939,0,0,0,-2.319540669,0.0564375665,-1.798045292,1.280009274,0.0550900954,-2.901119825,-1.262521409,0.678508403,0.254058506,0.272753445,0.676146801,-0.163420616,0,0,0,1
-1.353618448,-1.521072354,-1.141458688,0.145979548,-1.57858005,-1.090251687,-0.999932167,-0.00859831013,0.00785684433,0,0,0,-2.320385034,0.0565913931,-1.798870258,1.280225114,0.054631319,-2.901185736,-1.262406567,0.678968205,0.252657581,0.272685383,0.676133098,-0.166950542,0,0,0,1
-1.352128334,-1.520980245,-1.14287523,0.146265306,-1.577929618,-1.093308483,-0.999931637,-0.0085917366,0.00793119763,0,0,0,-2.321573147,0.0566918819,-1.797981175,1.280034524,0.0544167692,-2.902230726,-1.262142559,0.67916816,0.252551506,0.27284065,0.676080358,-0.177012914,0,0,0,1
-1.351618007,-1.521020896,-1.094078516,0.146290779,-1.577059464,-1.046993954,-0.999925771,-0.00861569358,0.00861527534,0,0,0,-2.323446411,0.0567050104,-1.78980439,1.280468287,0.0538903904,-2.890354395,-1.262054174,0.679042108,0.22590645,0.272899065,0.675818013,-0.176398791,0,0,0,1
-1.351306151,-1.52130089,-1.087928641,0.146160006,-1.576847282,-1.035569568,-0.999924615,-0.00853659886,0.00882552894,0,0,0,-2.32487198,0.0564134221,-1.774453227,1.282317385,0.0536807076,-2.854250981,-1.263664989,0.67881578,0.209589941,0.27387419,0.675629702,-0.143585885,0,0,0,1
-1.351476072,-1.521276542,-1.097660405,0.145735837,-1.576773791,-1.042977672,-0.999918809,-0.00851389228,0.0094810186,0,0,0,-2.325219141,0.0564149169,-1.772857999,1.285448359,0.0538280015,-2.853793536,-1.264048202,0.678658697,0.205413209,0.274461125,0.675515017,-0.126856155,0,0,0,1
-1.35133597,-1.521228607,-1.115586862,0.145623901,-1.576382545,-1.056440078,-0.99991874,-0.00848980096,0.00950981066,0,0,0,-2.325570138,0.0562548542,-1.769545299,1.290262256,0.0537537681,-2.836731193,-1.26428078,0.678564158,0.195503226,0.275051585,0.675110999,-0.112009936,0,0,0,1
-1.350758668,-1.521355666,-1.162645791,0.145964209,-1.575501009,-1.111044125,-0.999917944,-0.00853436722,0.00955348265,0,0,0,-2.32566912,0.055755394,-1.762427406,1.295986121,0.0541714547,-2.804142312,-1.26404204,0.678621631,0.191996561,0.27671623,0.674999408,-0.07322972,0,0,0,1
-1.349640538,-1.521304418,-1.181984006,0.146102641,-1.574106682,-1.138698739,-0.999916855,-0.00862554108,0.00958556011,0,0,0,-2.325707007,0.0551864405,-1.740923141,1.299475177,0.0543478535,-2.784371852,-1.26375821,0.678475381,0.192830428,0.277438109,0.674700173,-0.0708330833,0,0,0,1
-1.348385515,-1.521422548,-1.183868913,0.147645103,-1.571984502,-1.160333023,-0.9999107,-0.00861252224,0.0102184756,0,0,0,-2.327287561,0.0550632303,-1.735229717,1.304138976,0.0556735994,-2.786668179,-1.263749928,0.678421352,0.196691708,0.278579981,0.674239097,-0.0418542685,0,0,0,1
-1.347687539,-1.521624791,-1.153603673,0.148164691,-1.570129311,-1.140809931,-0.999908313,-0.00889679382,0.0102084735,0,0,0,-2.328154313,0.0544964514,-1.728613335,1.307318095,0.0554978041,-2.749843725,-1.263646485,0.678377788,0.177866459,0.279232251,0.673293234,-0.0199278667,0,0,0,1
-1.347014072,-1.521550064,-1.153258338,0.148902412,-1.568731449,-1.138432591,-0.999906935,-0.00894934566,0.010297078,0,0,0,-2.329110536,0.0543825176,-1.728761843,1.308714955,0.0563364024,-2.749739074,-1.263551923,0.67841824,0.171487148,0.279606499,0.672541447,0.0068185302,0,0,0,1
-1.346069578,-1.520788039,-1.164120272,0.149120081,-1.567315275,-1.147497252,-0.999900644,-0.00906928356,0.0107912044,0,0,0,-2.328839759,0.0544151796,-1.732625058,1.308954183,0.0578652747,-2.753037384,-1.263486449,0.678516094,0.172402027,0.279406567,0.672133522,0.0382987869,0,0,0,1
-1.345843675,-1.519919579,-1.171628823,0.148555494,-1.566142581,-1.148971046,-0.999884083,-0.0089743477,0.0122996259,0,0,0,-2.328258081,0.0538101012,-1.731451741,1.308585373,0.059706427,-2.750866817,-1.263363172,0.678238622,0.187091226,0.279014181,0.671279435,0.0777820264,0,0,0,1
-1.345855437,-1.519045294,-1.214916528,0.146012147,-1.564737117,-1.183702512,-0.999869973,-0.00880691315,0.0135083713,0,0,0,-2.329087437,0.0526225959,-1.729341046,1.305918413,0.0610063353,-2.749325323,-1.264188893,0.678209443,0.201844993,0.276936482,0.67123333,0.0624696903,0,0,0,1
